8465	SUL	41	urbano	feminino	branca	médio completo	quarta série fundamental completa	quarta série fundamental completa		2000	3	2	evangélica	3	3	1	5	5	5	5	5	5	5	5	5	1	1	1	1	5	5	5	1	3	ns	5	5	1	1	1
8466	SUL	60	urbano	feminino	branca	quarta série fundamental completa	terceira série fundamental	terceira série fundamental	700	1900	4	2	evangélica	5	5	5	5	5	5	5	5	5	5	5	5	1	1	1	ns	5	5	4	1	1	1	5	5	1	1	1
8467	SUL	36	urbano	feminino	branca	médio completo	quarta série fundamental incompleta	quarta série fundamental incompleta		1800	3	2	evangélica	5	1	1	5	5	5	5	5	5	5	5	5	1	1	1	1	5	5	1	1	1	1	5	5	1	5	2
8469	SUL	29	urbano	feminino	branca	fundamental completa	não sabe	não sabe		1000	4	2	evangélica	1	1	5	5	5	5	5	5	5	5	5	5	5	1	1	1	5	5	3	3	3	1	5	5	1	1	1
8470	SUL	32	urbano	feminino	branca	fundamental completa	não sabe	terceira série fundamental	800	2000	5	2	católica	1	2	1	5	4	4	1	5	5	4	5	5	5	1	5	1	5	5	5	1	5	5	5	1	1	1	ns
8471	SUDESTE	34	urbano	feminino	branca	superior completo	médio completo	médio completo	1240	4700	4	2	católica	2	2	2	5	4	5	4	5	5	5	4	5	2	2	2	2	5	5	2	2	1	ns	2	5	2	2	2
8472	SUL	53	urbano	feminino	branca	terceira série fundamental	terceira série fundamental	terceira série fundamental		900	3	2	católica	1	4	4	3	5	5	2	5	5	5	5	5	1	1	1	2	2	5	5	1	4	1	5	5	1	2	2
8478	SUDESTE	23	urbano	feminino	branca	cursou superior sem concluir	superior completo	superior completo	5000	14000	4	2	espírita	2	2	2	4	2	3	4	5	5	2	2	5	5	2	2	2	4	5	2	2	2	3	2	3	2	2	2
8479	SUDESTE	21	metropolitano	feminino	branca	quarta série fundamental completa	terceira série fundamental	terceira série fundamental	1200	1800	3	2	católica	2	1	2	4	4	5	2	4	2	4	4	5	2	2	4	3	4	4	4	3	4	2	4	4	4	2	4
8483	NORDESTE	43	urbano	feminino	parda	quinta série fundamental	primeira série fundamental	primeira série fundamental	678		3	2	católica	5	4	5	5	4	5	5	5	2	2	2	5	5	2	2	4	4	1	4	5	2	4	5	5	2	1	5
8485	SUDESTE	21	metropolitano	masculino	branca	médio completo	quinta série fundamental	quinta série fundamental	2500	3500	4	2	evangélica	2	2	2	2	4	5	4	5	2	5	4	4	2	2	2	3	5	5	5	4	4	2	4	5	5	2	4
8490	NORDESTE	50	urbano	feminino	parda	quarta série fundamental completa	terceira série fundamental	segunda série fundamental	678	678	1	2	católica	4	2	5	4	4	5	4	1	5	1	2	4	2	5	1	4	1	2	1	5	1	2	5	4	4	1	1
8491	SUDESTE	31	metropolitano	masculino	branca	médio completo	quarta série fundamental completa	quarta série fundamental completa	2800	3500	3	2	católica	2	2	2	2	4	5	2	4	2	4	4	4	2	2	2	2	4	5	5	2	4	2	4	5	2	2	4
8494	SUDESTE	69	urbano	masculino	parda	quarta série fundamental completa	segunda série fundamental	segunda série fundamental	1600	3500	2	2	católica	2	5	4	5	4	5	4	5	5	5	4	5	ns	2	2	2	4	5	4	2	1	ns	2	3	2	2	4
8496	SUDESTE	41	metropolitano	masculino	branca	fundamental completa	quarta série fundamental completa	quarta série fundamental completa	1500	2800	5	2	evangélica	2	3	2	4	5	5	2	4	4	4	5	5	2	2	2	3	5	5	5	3	4	2	5	5	2	1	4
8502	SUDESTE	72	metropolitano	feminino	branca	quarta série fundamental incompleta	primeira série fundamental	primeira série fundamental	670	670	1	2	evangélica	2	4	2	5	5	5	2	4	2	4	5	4	2	2	2	2	4	5	5	1	4	2	5	5	2	2	2
8504	SUDESTE	55	urbano	masculino	parda	médio completo	quarta série fundamental completa	quarta série fundamental completa	1600	5200	5	2	católica	2	5	2	5	4	5	5	5	5	5	4	5	2	2	2	2	5	5	2	2	1	2	2	5	2	2	5
8508	SUDESTE	66	urbano	masculino	parda	quarta série fundamental completa	terceira série fundamental	terceira série fundamental	760	2000	2	2	católica	2	5	4	5	2	5	4	5	5	5	4	5	2	2	2	2	5	5	4	2	1	2	4	5	2	2	4
8511	SUL	71	urbano	feminino	branca	primeira série fundamental	primeira série fundamental	primeira série fundamental	1000	1000	1	2	evangélica	5	2	5	5	5	5	5	5	5	5	5	1	1	1	1	1	5	5	ns	ns	ns	ns	1	5	5	4	1
8513	SUL	56	urbano	feminino	branca	oitava série fundamental incompleta	quarta série fundamental incompleta	quarta série fundamental incompleta		1800	2	2	evangélica	5	1	5	5	5	3	5	5	5	5	5	1	3	1	1	5	5	5	1	1	1	1	3	2	1	1	2
8515	SUL	38	urbano	masculino	branca	terceira série médio incompleto	terceira série fundamental	terceira série fundamental	1000	2000	2	2	católica	1	1	5	1	5	1	5	5	5	5	5	5	5	1	1	1	5	5	1	1	1	1	5	1	1	1	1
8516	SUL	49	urbano	feminino	parda	quinta série fundamental	não sabe	não sabe		900	5	2	evangélica	5	2	1	5	5	5	5	5	5	5	5	5	1	1	1	5	1	1	1	1	3	1	5	5	5	1	1
8518	SUL	56	urbano	feminino	branca	segunda série fundamental	analfabeto ou sem instrução	analfabeto ou sem instrução		2000	5	2	outras	1	1	5	5	5	ns	5	5	5	1	5	1	ns	1	1	5	1	1	5	1	ns	ns	5	5	1	ns	1
8520	SUDESTE	63	urbano	masculino	preta	quinta série fundamental	não sabe	não sabe	1200		2	2	espírita	1	ns	1	1	5	2	1	4	5	4	4	5	ns	2	2	2	5	5	1	2	3	1	1	2	1	2	4
8521	SUDESTE	46	metropolitano	masculino	branca	médio completo	não sabe	não sabe			4	2	evangélica	1	3	1	4	1	5	4	5	4	1	4	4	2	2	2	1	4	1	4	1	2	2	2	5	4	1	2
8522	SUL	51	urbano	feminino	branca	quarta série fundamental incompleta	quarta série fundamental incompleta	quarta série fundamental incompleta	700	2200	8	1	católica	1	3	5	5	5	1	5	5	5	5	5	5	5	1	1	5	5	5	5	1	5	5	5	1	1	1	2
8525	SUL	38	urbano	masculino	parda	fundamental completa	quarta série fundamental incompleta	quarta série fundamental incompleta	1000	2000	2	2	católica	1	1	5	5	5	5	5	5	5	1	5	5	4	5	1	1	5	5	3	1	3	ns	5	5	1	4	2
8530	SUDESTE	50	urbano	feminino	branca	médio completo	primeira série fundamental	primeira série fundamental	700	2000	6	2	evangélica	2	2	4	4	1	2	5	5	4	5	5	5	5	2	2	1	5	5	5	2	1	5	5	2	2	2	5
8532	SUDESTE	67	urbano	feminino	branca	superior completo	superior completo	quarta série fundamental completa	3000	3700	2	2	católica	1	5	1	2	1	2	5	5	5	5	5	4	4	2	2	2	5	4	4	4	4	5	5	2	2	2	4
8540	SUDESTE	56	metropolitano	masculino	branca	médio completo	terceira série fundamental	terceira série fundamental	2700	2700	3	2	católica	2	5	2	4	1	5	5	5	2	4	4	5	4	2	2	2	5	5	4	2	4	4	1	1	2	4	4
8541	SUDESTE	33	urbano	feminino	preta	segunda série médio	quarta série fundamental incompleta	quinta série fundamental	3000		4	2	evangélica	4	5	4	2	2	2	2	1	5	3	2	1	1	4	2	4	4	2	4	5	4	1	2	2	2	2	4
8543	SUDESTE	54	urbano	feminino	parda	quinta série fundamental	não sabe	não sabe	3200	3200	4	2	católica	2	3	2	5	1	5	2	5	4	5	4	4	2	2	2	2	4	4	4	2	2	3	1	5	2	2	2
8547	SUDESTE	50	urbano	feminino	parda	quarta série fundamental completa	analfabeto ou sem instrução	primeira série fundamental	2000	2000	2	2	católica	2	5	1	5	5	2	4	5	4	4	4	4	ns	2	2	2	4	4	4	2	1	4	1	4	2	2	4
8548	SUDESTE	40	urbano	feminino	branca	terceira série fundamental	analfabeto ou sem instrução	analfabeto ou sem instrução	670		1	2	evangélica	2	ns	1	4	1	2	2	4	5	4	5	5	4	1	2	1	1	5	1	4	ns	4	4	2	2	1	1
8550	SUDESTE	57	urbano	feminino	branca	quarta série fundamental completa	quarta série fundamental completa	quarta série fundamental completa	1200	1200	4	2	católica	2	ns	2	4	5	4	4	5	4	4	5	5	4	2	2	1	5	5	4	2	3	2	4	2	2	2	3
8553	SUDESTE	58	urbano	feminino	branca	quinta série fundamental	segunda série fundamental	segunda série fundamental	820	820	2	2	espírita	2	3	2	2	5	2	2	5	5	5	5	2	5	2	2	2	5	5	5	2	3	5	2	2	2	4	2
8555	SUDESTE	30	metropolitano	feminino	branca	médio completo	superior completo	fundamental completa	1500	2700	3	2	católica	2	5	4	4	4	4	4	5	2	5	2	5	4	2	2	2	5	5	4	2	1	4	2	2	2	1	5
8565	SUDESTE	41	urbano	masculino	parda	terceira série médio incompleto	quarta série fundamental completa	sexta série fundamental	1900	3500	3	2	evangélica	4	3	5	2	4	4	2	2	4	5	5	4	2	2	2	1	4	2	4	3	2	ns	2	4	1	2	1
8566	SUDESTE	55	metropolitano	feminino	preta	sétima série fundamental	não sabe	não sabe	1900	2500	2	2	evangélica	4	4	4	4	2	5	5	5	1	5	1	5	1	2	2	2	5	5	5	4	4	4	4	1	2	1	5
8568	SUDESTE	64	metropolitano	feminino	branca	médio completo	não sabe	não sabe	2000	3000	2	2	sem	2	4	4	2	5	2	5	5	2	2	5	5	5	2	2	1	5	2	2	2	5	5	5	2	2	2	5
8573	SUDESTE	45	metropolitano	feminino	parda	médio completo	superior completo	superior completo			5	2	católica	1	2	1	4	5	1	1	4	1	1	1	1	4	1	2	1	4	4	1	2	1	4	4	4	1	4	1
8583	SUDESTE	36	metropolitano	feminino	branca	cursou superior sem concluir	médio completo	médio completo	1500	2500	5	2	católica	4	4	4	4	2	1	5	5	4	4	1	5	5	2	2	1	5	5	4	2	2	4	1	2	2	4	5
8587	SUDESTE	30	urbano	feminino	parda	primeira série médio	terceira série fundamental	quarta série fundamental completa	1500	3200	2	2	evangélica	4	2	4	4	5	2	2	1	4	4	4	5	1	2	2	5	1	4	4	4	1	4	2	2	4	2	4
8590	SUDESTE	60	urbano	feminino	branca	médio completo	quarta série fundamental completa	quarta série fundamental completa			5	2	católica	1	1	1	4	4	5	5	5	5	5	5	5	1	1	1	1	4	5	1	1	1	1	5	5	1	1	1
8592	SUDESTE	80	metropolitano	masculino	branca	fundamental completa	quarta série fundamental completa	quarta série fundamental completa	700	700	3	2	espírita	2	2	1	4	2	2	1	4	2	2	4	1	4	2	2	4	2	4	2	1	1	4	2	4	2	2	1
8596	NORTE	22	urbano	masculino	parda	primeira série médio	analfabeto ou sem instrução	analfabeto ou sem instrução	400	600	4	1	católica	4	5	2	5	4	5	4	5	4	1	5	5	2	2	2	2	5	5	2	4	3	2	5	2	2	1	4
8600	NORDESTE	36	urbano	feminino	parda	sétima série fundamental	primeira série fundamental	analfabeto ou sem instrução	500	500	4	2	católica	4	1	4	4	5	5	ns	1	1	2	2	5	4	4	2	4	2	1	2	4	1	2	1	5	5	4	2
8603	NORDESTE	36	urbano	feminino	parda	sétima série fundamental	primeira série fundamental	analfabeto ou sem instrução	500	500	4	2	católica	4	1	4	4	5	5	ns	1	1	2	2	5	4	4	2	4	2	1	2	4	1	2	1	5	5	4	2
8606	SUDESTE	65	urbano	feminino	branca	quinta série fundamental	não sabe	não sabe	1500	1500	1	2	católica	4	3	5	5	5	5	5	5	5	5	5	5	5	1	2	1	4	5	4	4	4	1	2	1	1	1	5
8608	SUDESTE	43	urbano	feminino	branca	fundamental completa	quarta série fundamental completa	quarta série fundamental completa	1300	1300	5	2	católica	5	3	1	1	5	5	1	5	ns	5	5	5	5	2	2	2	4	5	2	2	1	4	1	2	1	5	5
8611	SUDESTE	41	metropolitano	feminino	branca	médio completo	não respondeu	analfabeto ou sem instrução	800	1200	5	2	evangélica	1	4	5	4	1	4	2	5	1	4	4	5	5	5	2	2	5	5	4	2	2	5	2	2	2	4	5
8615	SUDESTE	55	urbano	feminino	branca	quarta série fundamental completa	quarta série fundamental incompleta	quarta série fundamental incompleta	3000		3	2	evangélica	2	2	4	1	5	4	1	5	5	4	5	5	5	2	2	4	5	5	1	2	4	1	1	4	2	5	1
8619	NORTE	82	urbano	masculino	parda	primeira série fundamental	não conheceu	não conheceu	678	678	6	2	evangélica	2	2	2	5	4	2	4	5	4	2	4	5	5	2	2	2	5	5	2	4	4	2	4	5	2	1	2
8622	NORTE	18	urbano	feminino	parda	primeira série médio	não conheceu	segunda série fundamental	550	550	2	2	católica	4	ns	4	5	4	3	2	5	4	4	2	4	4	2	2	2	5	5	2	4	4	ns	5	2	2	2	2
8626	SUDESTE	17	urbano	feminino	branca	médio completo	médio completo	médio completo	2000		3	2	católica	2	ns	2	1	5	2	2	5	5	1	5	5	5	2	2	2	5	5	1	2	2	5	1	2	2	2	5
8628	NORDESTE	23	urbano	masculino	parda	sétima série fundamental	segunda série fundamental	primeira série fundamental	1000	2000	2	2	católica	4	1	4	4	4	2	5	4	5	2	2	5	2	5	2	4	1	5	4	4	1	1	4	5	1	4	4
8630	NORDESTE	39	urbano	feminino	parda	quinta série fundamental	terceira série fundamental	primeira série fundamental	300	700	5	2	católica	5	1	4	1	5	5	2	1	5	1	5	2	5	4	2	4	4	2	1	5	4	2	1	5	5	4	4
8631	SUDESTE	25	metropolitano	masculino	preta	cursou superior sem concluir	sexta série fundamental	quarta série fundamental completa	2000	2000	2	2	evangélica	2	5	2	4	2	4	4	5	2	4	2	5	5	2	2	2	5	5	4	2	1	3	2	2	2	2	5
8632	SUDESTE	54	urbano	feminino	branca	médio completo	quarta série fundamental completa	quarta série fundamental completa	2000	2000	1	2	católica	3	1	5	3	3	5	5	1	5	4	5	3	1	1	1	1	5	5	2	5	5	1	5	1	1	1	1
8633	SUDESTE	59	urbano	masculino	branca	médio completo	quarta série fundamental incompleta	quarta série fundamental incompleta	1000	3000	4	2	católica	2	5	2	5	5	5	4	5	5	5	4	5	2	2	2	2	5	5	2	2	1	2	2	5	2	2	2
8641	SUDESTE	30	urbano	feminino	branca	primeira série médio	quinta série fundamental	quarta série fundamental completa	700	2000	2	2	evangélica	2	ns	2	5	4	5	4	5	5	5	4	5	2	2	2	2	5	5	4	2	2	2	2	5	2	2	2
8643	NORDESTE	51	urbano	masculino	parda	quarta série fundamental completa	segunda série fundamental	primeira série fundamental	678	1300		2	católica	2	1	4	3	4	2	2	1	1	4	1	1	2	4	1	5	1	1	1	2	1	4	1	2	1	1	5
8649	SUDESTE	45	urbano	feminino	branca	médio completo	segunda série fundamental	primeira série fundamental			3	2	evangélica	2	2	2	4	2	4	4	5	5	4	4	4	3	5	2	2	4	4	4	2	5	4	5	4	2	2	1
8650	SUDESTE	63	urbano	masculino	branca	segunda série fundamental	primeira série fundamental	primeira série fundamental	700	2600	3	2	evangélica	2	5	2	5	2	5	4	5	5	5	4	5	1	2	2	2	5	5	4	2	2	2	2	5	2	2	4
8651	SUDESTE	55	metropolitano	feminino	preta	terceira série fundamental	não sabe	analfabeto ou sem instrução	900	1500	3	2	evangélica	5	2	4	5	1	5	5	5	5	5	5	2	2	2	2	2	2	2	4	2	2	4	5	5	2	2	5
8655	SUDESTE	52	metropolitano	feminino	branca	terceira série médio incompleto	não sabe	quarta série fundamental completa	1500	3250	4	2	evangélica	3	5	5	2	3	4	5	5	1	5	3	5	4	2	2	2	5	5	4	2	3	5	2	3	2	3	5
8666	NORTE	64	urbano	masculino	parda	quinta série fundamental	analfabeto ou sem instrução	analfabeto ou sem instrução	678	678	2	2	católica	2	5	2	5	4	5	4	5	4	5	4	5	4	2	2	2	4	5	2	5	2	5	4	5	2	4	5
8672	SUDESTE	68	urbano	feminino	branca	superior completo	quarta série fundamental completa	quarta série fundamental completa	1300	2000	2	2	católica	1	3	1	4	4	1	4	5	5	4	5	5	5	2	2	2	4	4	2	2	1	1	5	2	2	5	1
8673	NORTE	79	urbano	masculino	parda	analfabeto ou sem instrução	analfabeto ou sem instrução	analfabeto ou sem instrução	678	678	2	2	católica	2	ns	2	5	4	5	4	5	4	4	4	5	2	2	2	2	5	5	4	2	4	2	5	5	2	1	ns
8675	SUDESTE	21	metropolitano	feminino	parda	médio completo	quarta série fundamental completa	quarta série fundamental completa	2000	2000	2	2	evangélica	2	2	2	4	2	4	5	5	2	5	4	5	4	2	2	2	5	5	4	2	2	5	2	2	2	1	4
8678	SUDESTE	18	urbano	masculino	branca	terceira série médio incompleto	quinta série fundamental	fundamental completa	1600	3000	6	2	católica	2	4	2	5	4	4	5	5	5	5	4	5	3	2	2	2	5	5	2	4	1	2	2	5	2	2	5
8683	SUDESTE	18	metropolitano	feminino	branca	cursou superior sem concluir	oitava série fundamental incompleta	oitava série fundamental incompleta	1700	1700	2	2	católica	2	5	2	5	2	2	5	5	3	5	2	5	5	2	2	2	5	5	5	4	3	5	2	3	2	3	5
8688	NORTE	52	urbano	masculino	parda	quinta série fundamental	não conheceu	segunda série fundamental	300	300	4	2	católica	4	4	2	5	2	4	4	5	3	5	5	5	4	2	2	2	4	5	2	4	2	2	4	2	2	1	5
8691	NORTE	34	urbano	masculino	parda	médio completo	analfabeto ou sem instrução	fundamental completa	678	1600	5	2	católica	4	5	4	5	4	2	4	5	1	2	5	5	4	2	2	2	5	5	2	5	4	5	5	5	2	4	5
8697	NORTE	38	urbano	feminino	parda	segunda série médio	terceira série fundamental	fundamental completa	1000	1000	5	2	evangélica	2	3	2	5	4	5	4	5	4	2	2	4	4	2	2	2	5	5	1	4	4	2	4	5	2	1	2
8700	SUDESTE	42	urbano	feminino	branca	médio completo	terceira série fundamental	primeira série fundamental	1200	1200	3	2	católica	5	1	4	1	4	1	2	5	4	4	1	4	2	1	2	1	5	5	2	2	1	5	1	1	1	4	5
8701	SUDESTE	54	urbano	feminino	branca	fundamental completa	quarta série fundamental incompleta	quarta série fundamental incompleta	1600	3300	4	2	evangélica	4	2	2	5	4	5	4	5	5	4	4	5	4	2	2	2	5	5	2	2	1	2	2	5	2	2	5
8705	SUDESTE	18	urbano	feminino	branca	médio completo	sexta série fundamental	fundamental completa	1000	3700	5	2	católica	2	2	2	5	4	5	5	5	5	4	4	5	2	4	2	2	4	5	2	2	1	3	2	5	2	2	2
8708	SUDESTE	57	urbano	masculino	parda	sexta série fundamental	terceira série fundamental	terceira série fundamental	670	2500	2	2	espírita	2	4	2	5	4	5	4	5	5	5	5	5	3	4	2	2	5	5	3	2	2	3	2	5	2	2	2
8711	SUDESTE	17	urbano	feminino	branca	terceira série médio incompleto	sétima série fundamental	fundamental completa	1600	4400	4	1	católica	2	2	2	5	4	5	5	5	5	5	4	5	4	2	2	2	5	5	5	2	1	ns	2	5	2	2	2
8714	SUDESTE	36	metropolitano	masculino	preta	fundamental completa	quinta série fundamental	quarta série fundamental completa	678	678	4	2	evangélica	2	5	4	4	1	4	5	5	3	5	2	5	5	2	2	2	5	5	2	2	2	5	4	2	2	4	5
8717	SUDESTE	20	metropolitano	feminino	parda	médio completo	segunda série médio	médio completo	678	1000	3	2	católica	3	4	5	1	1	4	5	5	3	4	1	5	5	2	2	3	5	5	3	2	3	5	3	2	2	3	5
8720	SUDESTE	28	metropolitano	feminino	parda	segunda série médio	não sabe	não sabe	1600	1600	3	2	católica	3	2	2	4	3	5	5	5	3	5	4	5	3	2	2	3	5	5	4	2	3	2	1	4	2	3	5
8723	SUDESTE	58	metropolitano	feminino	parda	quinta série fundamental	segunda série fundamental	analfabeto ou sem instrução	678	1200	4	2	evangélica	3	2	2	4	3	5	5	5	3	5	3	5	5	2	2	2	5	5	3	3	3	3	2	4	2	3	5
8726	SUDESTE	77	metropolitano	feminino	parda	primeira série fundamental	analfabeto ou sem instrução	analfabeto ou sem instrução	700	1200	3	2	evangélica	3	1	4	4	3	5	5	5	3	5	3	5	3	2	2	2	5	5	4	2	3	3	2	4	2	3	5
8730	SUDESTE	50	metropolitano	feminino	parda	quarta série fundamental completa	não sabe	analfabeto ou sem instrução	1200	1200	2	2	evangélica	3	4	5	4	3	5	5	5	3	4	3	5	3	2	2	2	5	5	4	2	3	4	2	1	2	3	5
8731	NORDESTE	46	urbano	masculino	parda	médio completo	oitava série fundamental incompleta	oitava série fundamental incompleta	2000	2800	4	1	católica	4	5	4	1	5	2	2	4	4	4	4	4	4	5	2	1	5	5	4	2	2	2	1	1	2	5	4
8736	NORDESTE	32	urbano	feminino	branca	médio completo	não sabe	sétima série fundamental	678	1000	2	2	católica	5	5	5	2	2	4	5	5	5	5	4	5	5	2	2	4	5	5	4	2	2	2	5	2	2	5	4
8739	NORDESTE	51	urbano	feminino	parda	quarta série fundamental completa	analfabeto ou sem instrução	analfabeto ou sem instrução	678	678	1	2	evangélica	2	3	5	5	4	2	5	5	5	5	5	5	5	2	2	2	5	4	4	2	4	3	5	4	5	5	5
8740	SUDESTE	45	metropolitano	feminino	branca	superior completo	não sabe	não sabe			3	2	evangélica	4	2	2	2	1	4	4	4	4	4	4	5	4	1	2	4	4	4	2	2	4	4	4	1	2	2	5
8746	NORDESTE	65	urbano	masculino	branca	primeira série médio	analfabeto ou sem instrução	fundamental completa	679	1800	2	1	evangélica	5	2	5	5	5	5	4	4	5	4	5	2	1	2	2	2	5	5	4	5	2	2	5	5	2	1	2
8748	NORDESTE	19	urbano	masculino	parda	médio completo	quarta série fundamental incompleta	quarta série fundamental completa	678	678	5	1	católica	2	ns	2	5	5	2	5	5	ns	5	5	5	5	2	2	1	5	5	3	2	2	5	5	2	2	2	ns
8749	NORDESTE	25	urbano	feminino	branca	cursou superior sem concluir	quinta série fundamental	médio completo		2000	3	2	evangélica	2	2	5	4	5	4	5	4	5	4	5	4	5	2	2	2	2	5	2	1	1	2	2	5	1	2	2
8752	NORDESTE	29	urbano	feminino	branca	fundamental completa	não sabe	quinta série fundamental	700	1500	2	1	católica	2	2	2	5	5	2	5	5	2	5	5	5	5	2	2	2	5	5	5	2	2	5	5	2	2	2	2
8753	NORDESTE	43	urbano	feminino	branca	médio completo	analfabeto ou sem instrução	terceira série fundamental	678	1800	3	2	evangélica	5	2	5	5	2	5	2	5	5	5	5	4	2	2	1	2	5	5	5	2	4	2	4	5	5	2	4
8759	NORDESTE	39	urbano	feminino	preta	analfabeto ou sem instrução	analfabeto ou sem instrução	analfabeto ou sem instrução		678	4	2	evangélica	5	2	1	2	2	5	5	5	2	5	3	2	5	4	1	4	4	4	4	2	4	4	1	5	2	1	4
8760	NORDESTE	18	urbano	feminino	amarela	fundamental completa	não sabe	quarta série fundamental completa	500	500	2	2	católica	2	2	2	4	4	2	4	5	5	5	5	4	4	2	2	5	4	5	4	5	2	4	5	3	2	2	2
8766	SUDESTE	46	urbano	masculino	parda	quarta série fundamental completa	analfabeto ou sem instrução	terceira série fundamental	1100	1100	2	2	católica	2	5	2	4	5	2	2	5	5	5	5	5	5	2	2	2	5	5	5	2	2	3	2	2	2	5	2
8767	SUDESTE	25	metropolitano	feminino	parda	médio completo	médio completo	terceira série médio incompleto	2000	2000	3	2	católica	2	2	2	4	2	5	4	5	4	4	4	5	2	2	2	2	4	5	4	2	2	2	4	4	2	2	4
8773	NORDESTE	23	urbano	feminino	parda	médio completo	não sabe	não sabe	1000	1000	2	2	católica	2	5	2	5	2	5	5	5	5	5	5	5	2	2	2	4	5	5	4	2	2	2	5	5	2	2	5
8774	NORDESTE	41	urbano	feminino	branca	fundamental completa	analfabeto ou sem instrução	quarta série fundamental incompleta		678	3	2	católica	2	5	5	5	4	2	4	5	2	2	5	5	5	2	2	2	5	4	2	2	2	5	5	3	2	5	5
8777	SUDESTE	43	metropolitano	feminino	preta	primeira série fundamental	não conheceu	analfabeto ou sem instrução	1500	3000	8	2	evangélica	2	3	5	5	4	5	5	5	5	5	5	4	2	2	2	2	2	4	5	2	2	2	5	5	2	2	4
8782	NORDESTE	33	urbano	feminino	amarela	quinta série fundamental	não sabe	quarta série fundamental completa	678	800	4	1	evangélica	2	5	2	5	4	5	5	5	2	5	5	4	5	2	2	2	5	5	5	2	2	2	5	5	2	4	5
8783	NORDESTE	33	urbano	feminino	branca	cursou superior sem concluir	analfabeto ou sem instrução	analfabeto ou sem instrução	2000	2000	5	2	evangélica	2	3	2	2	4	4	2	5	4	1	2	5	5	2	2	2	2	5	1	2	2	2	3	5	2	2	4
8789	SUDESTE	56	metropolitano	masculino	parda	segunda série médio	analfabeto ou sem instrução	analfabeto ou sem instrução	800	800	2	2	católica	2	4	4	2	4	5	4	5	4	4	5	4	1	2	2	2	5	4	4	2	1	1	5	1	2	2	5
8790	SUDESTE	29	metropolitano	feminino	preta	médio completo	quinta série fundamental	quinta série fundamental	3000	3000	2	2	evangélica	2	4	2	1	5	5	2	4	1	1	5	5	2	2	2	3	5	5	2	3	1	2	5	5	2	2	4
8795	NORDESTE	46	urbano	feminino	parda	médio completo	terceira série fundamental	quarta série fundamental completa	800	800	2	2	católica	2	2	4	5	4	1	5	5	4	4	5	4	4	2	1	2	4	5	5	2	2	4	4	2	2	5	4
8796	SUDESTE	17	urbano	feminino	branca	segunda série médio	médio completo	médio completo	1500	1500	4	2	espírita	4	ns	2	2	5	2	4	5	2	5	5	2	2	2	2	4	5	5	5	2	4	ns	2	2	2	5	5
8797	SUDESTE	63	metropolitano	masculino	branca	quarta série fundamental completa	segunda série fundamental	segunda série fundamental	1000	1800	2	2	católica	2	2	2	2	4	5	2	4	2	3	4	4	2	2	2	2	5	3	3	3	3	2	2	5	2	2	3
8799	NORDESTE	16	urbano	feminino	parda	segunda série médio	médio completo	primeira série médio	400	500	2	1	católica	5	5	5	2	5	5	5	5	5	4	5	5	2	2	2	5	5	5	5	2	1	2	5	5	2	2	5
8802	SUDESTE	20	urbano	feminino	parda	médio completo	fundamental completa	médio completo	1000	1500	4	2	católica	2	ns	2	5	5	5	2	5	2	5	5	5	3	2	2	2	5	5	5	2	4	2	2	2	2	5	2
8806	SUDESTE	22	metropolitano	feminino	preta	médio completo	sexta série fundamental	quinta série fundamental	2000	3500	4	2	evangélica	2	3	2	4	5	5	2	5	2	4	5	4	2	2	2	2	5	5	5	4	4	5	4	5	2	2	4
8811	NORDESTE	43	urbano	feminino	branca	sétima série fundamental	médio completo	quinta série fundamental		1200	5	1	evangélica	4	4	2	5	5	2	5	4	2	5	5	5	2	4	2	5	5	5	4	2	2	2	1	5	4	2	2
8817	SUDESTE	35	metropolitano	feminino	branca	médio completo	quinta série fundamental	quinta série fundamental	2500	3800	3	2	católica	2	1	2	1	5	5	3	5	1	3	5	4	2	2	5	2	5	5	2	2	1	2	1	5	2	2	3
8819	NORTE	77	urbano	feminino	parda	primeira série fundamental	analfabeto ou sem instrução	analfabeto ou sem instrução	600	600	1	2	evangélica	2	ns	3	4	2	2	3	5	1	5	4	1	1	1	1	1	4	4	ns	ns	ns	2	4	2	1	ns	ns
8821	SUDESTE	26	urbano	masculino	parda	médio completo	médio completo	oitava série fundamental incompleta			3	2	católica	2	5	2	5	5	5	2	5	2	5	5	5	2	2	2	2	5	5	2	2	5	2	5	5	2	5	5
8829	SUDESTE	38	metropolitano	masculino	branca	médio completo	médio completo	médio completo		2000	3	2	católica	2	2	4	4	4	5	4	5	4	4	4	5	1	2	2	2	5	5	4	2	2	1	4	5	2	2	5
8830	SUDESTE	71	metropolitano	masculino	branca	quarta série fundamental incompleta	não sabe	não sabe	700	700	2	2	católica	3	4	2	1	5	3	2	5	4	5	5	4	2	2	2	2	5	5	5	3	4	3	4	5	2	2	4
8832	NORDESTE	63	urbano	feminino	parda	terceira série fundamental	analfabeto ou sem instrução	analfabeto ou sem instrução	678	1600	2	2	católica	5	2	1	1	5	4	5	5	1	5	5	5	2	2	2	2	2	5	5	5	1	2	1	5	5	3	2
8837	NORTE	64	urbano	feminino	parda	primeira série fundamental	analfabeto ou sem instrução	analfabeto ou sem instrução	600	600	2	2	evangélica	3	ns	3	5	5	5	2	5	2	3	2	4	2	2	1	1	5	5	ns	ns	1	2	4	5	2	ns	ns
